Date,symbol,close,return,future_mdd_20,crash
2015-08-28,AAPL,25.43449592590332,0.0032764667095814826,-0.08976939709265863,0
2015-08-31,AAPL,25.315507888793945,-0.004678214872274822,-0.08549112808724912,0
2015-09-01,AAPL,24.183990478515625,-0.04469661107526868,-0.04270320558361862,0
2015-09-02,AAPL,25.221221923828125,0.042889176880628765,-0.08207236623191505,0
2015-09-03,AAPL,24.778942108154297,-0.017536018556499,-0.0656882581899797,0
2015-09-04,AAPL,24.53197479248047,-0.009966822417029508,-0.05628239238303756,0
2015-09-08,AAPL,25.214488983154297,0.027821412521711553,-0.08182725508549615,0
2015-09-09,AAPL,24.729549407958984,-0.019232575981186772,-0.0638221433250914,0
2015-09-10,AAPL,25.272859573364254,0.021970079456054004,-0.08394788116185203,0
2015-09-11,AAPL,25.64105224609375,0.014568698554299875,-0.09710193095502773,0
2015-09-14,AAPL,25.88800621032715,0.009631194611797511,-0.10571496417349113,1
2015-09-15,AAPL,26.10578346252441,0.008412283681791921,-0.11317518608420318,1
2015-09-16,AAPL,26.13496780395508,0.0011179262814526858,-0.11416548377091362,1
2015-09-17,AAPL,25.5759391784668,-0.021390063675673754,-0.09480326803517425,0
2015-09-18,AAPL,25.47042465209961,-0.004125538680355811,-0.0910533735694562,0
2015-09-21,AAPL,25.865558624267575,0.015513442652217213,-0.09955731884708807,0
2015-09-22,AAPL,25.459197998046875,-0.015710491009439997,-0.05008828320629266,0
2015-09-23,AAPL,25.66575050354004,0.008113079819286106,-0.05773297082507045,0
2015-09-24,AAPL,25.81842041015625,0.005948390505672307,-0.06330479966147295,0
2015-09-25,AAPL,25.753305435180664,-0.0025220355831672148,-0.060936447968393814,0
2015-09-28,AAPL,25.24367332458496,-0.01978899803283163,-0.041978155573630604,0
2015-09-29,AAPL,24.48483085632324,-0.03006069911080178,0.0,0
2015-09-30,AAPL,24.76322364807129,0.011370010819419463,-0.011242187031240358,0
2015-10-01,AAPL,24.601585388183597,-0.006527351292580197,-0.0047458133294302485,0
2015-10-02,AAPL,24.78118705749512,0.00730041037915341,-0.011958918694423448,0
2015-10-05,AAPL,24.870988845825195,0.003623788808894579,-0.015526442953102682,0
2015-10-06,AAPL,24.989974975585938,0.004784133453572537,-0.020213870552339586,0
2015-10-07,AAPL,24.870988845825195,-0.004761354498233228,-0.015526442953102682,0
2015-10-08,AAPL,24.583616256713867,-0.011554530094993187,-0.004018342922337603,0
2015-10-09,AAPL,25.17183303833008,0.023927186931075317,-0.02729249717176807,0
2015-10-12,AAPL,25.05508804321289,-0.0046379218763853425,-0.022760135023517813,0
2015-10-13,AAPL,25.097740173339844,0.0017023340749546811,-0.02442089657409352,0
2015-10-14,AAPL,24.743017196655277,-0.014133662004413128,-0.010434715308969666,0
2015-10-15,AAPL,25.11345863342285,0.014971554755159433,-0.02503150944979715,0
2015-10-16,AAPL,24.929357528686523,-0.007330774602718915,-0.017831453211409998,0
2015-10-19,AAPL,25.084272384643555,0.006214153564878977,-0.023897106486823638,0
2015-10-20,AAPL,25.54226875305176,0.01825830789050875,-0.0413995290297845,0
2015-10-21,AAPL,25.540021896362305,-8.796621440243513e-05,-0.04131519715687315,0
2015-10-22,AAPL,25.9306640625,0.01529529487965453,-0.055757662152110976,0
2015-10-23,AAPL,26.734405517578125,0.030995791435995956,-0.0841453033161994,0
2015-10-26,AAPL,25.881271362304688,-0.031911469088493294,-0.050138769746868705,0
2015-10-27,AAPL,25.71739196777344,-0.00633196848165396,-0.04408595212455102,0
2015-10-28,AAPL,26.77705764770508,0.041204243465259305,-0.08191495196557574,0
2015-10-29,AAPL,27.059938430786133,0.010564296749956625,-0.09151248368159437,0
2015-10-30,AAPL,26.82869529724121,-0.008545589788993668,-0.08368200598849862,0
2015-11-02,AAPL,27.205869674682617,0.014058617955983621,-0.09638557595565422,0
2015-11-03,AAPL,27.51793670654297,0.011470577327316933,-0.10663301108369094,1
2015-11-04,AAPL,27.389965057373047,-0.004650481267350792,-0.09663932959291033,0
2015-11-05,AAPL,27.26370048522949,-0.004609884382074769,-0.09245565509127529,0
2015-11-06,AAPL,27.29526901245117,0.0011578959077394035,-0.0935052816160794,0
2015-11-09,AAPL,27.184789657592773,-0.004047564243019441,-0.0898212747530126,0
2015-11-10,AAPL,26.3280086517334,-0.031516926069725004,-0.05312407563930166,0
2015-11-11,AAPL,26.179203033447266,-0.0056519891137432055,-0.047741923356639404,0
2015-11-12,AAPL,26.09126853942871,-0.003358944651837059,-0.03859513972129791,0
2015-11-13,AAPL,25.329181671142575,-0.0292085019605115,0.0,0
2015-11-16,AAPL,25.744043350219727,0.016378803092158334,-0.016114860957675115,0
2015-11-17,AAPL,25.63356208801269,-0.004291527197342604,-0.0118742926100176,0
2015-11-18,AAPL,26.445253372192383,0.031665177137408795,-0.0422031010761037,0
2015-11-19,AAPL,26.781198501586918,0.012703418820247947,-0.054217768870885474,0
2015-11-20,AAPL,26.898447036743164,0.004378016732496048,-0.05834037048521723,0
2015-11-23,AAPL,26.548974990844727,-0.012992275926601238,-0.045945025000882045,0
2015-11-24,AAPL,26.803749084472656,0.00959638154451481,-0.055013476237333325,0
2015-11-25,AAPL,26.61210060119629,-0.007150062577902183,-0.04820810462425662,0
2015-11-27,AAPL,26.56249237060547,-0.001864123066955159,-0.04643053378634365,0
2015-11-30,AAPL,26.67298126220703,0.004159582996203781,-0.05038055468394487,0
2015-12-01,AAPL,26.45652198791504,-0.008115301104293593,-0.042611055122340646,0
2015-12-02,AAPL,26.217531204223636,-0.00903334095844388,-0.03388379806478303,0
2015-12-03,AAPL,25.97402572631836,-0.009287887406654427,-0.024826496361031625,0
2015-12-04,AAPL,26.83756446838379,0.033246241886579986,-0.05620416111224169,0
2015-12-07,AAPL,26.668460845947266,-0.0063010047963084626,-0.05021959019461819,0
2015-12-08,AAPL,26.657197952270508,-0.00042233009778180897,-0.04981829986428943,0
2015-12-09,AAPL,26.0687198638916,-0.022075766906655803,-0.02836879588296848,0
2015-12-10,AAPL,26.19272232055664,0.004756752817647758,-0.032968724626853296,0
2015-12-11,AAPL,25.518573760986328,-0.025738010403035694,-0.006184804009721989,0
2015-12-14,AAPL,25.360746383666992,-0.006184804009721989,-0.017692168556222465,0
2015-12-15,AAPL,24.912059783935547,-0.017692168556222465,0.0,0
2015-12-16,AAPL,25.10370635986328,0.007692923732116164,-0.02119602430469547,0
2015-12-17,AAPL,24.57160758972168,-0.02119602430469547,-0.027069072009460182,0
2015-12-18,AAPL,23.906476974487305,-0.027069072009460182,0.0,0
2015-12-21,AAPL,24.1995849609375,0.012260609823981916,-0.012112107993724863,0
2015-12-22,AAPL,24.17703437805176,-0.0009318582497236383,-0.011190677869493904,0
2015-12-23,AAPL,24.488176345825195,0.012869318995380796,-0.023754295261642078,0
2015-12-24,AAPL,24.35740852355957,-0.005340039226233273,-0.018513116805349172,0
2015-12-28,AAPL,24.0845890045166,-0.011200679201118002,-0.007395269647154645,0
2015-12-29,AAPL,24.517492294311523,0.017974285951640745,-0.02492160749922967,0
2015-12-30,AAPL,24.197322845458984,-0.013058817150187196,-0.019194858480355848,0
2015-12-31,AAPL,23.732858657836918,-0.019194858480355848,0.0,0
2016-01-04,AAPL,23.75315284729004,0.0008551093547435329,-0.025059475281352772,0
2016-01-05,AAPL,23.15791130065918,-0.025059475281352772,-0.019569465338265757,0
2016-01-06,AAPL,22.704723358154297,-0.019569465338265757,-0.04220454049433231,0
2016-01-07,AAPL,21.74648094177246,-0.04220454049433231,0.0,0
2016-01-08,AAPL,21.861467361450195,0.005287587448544739,-0.005259775923390109,0
2016-01-11,AAPL,22.215456008911133,0.016192355325843844,-0.021110305678648023,0
2016-01-12,AAPL,22.537872314453125,0.014513152708306443,-0.03511384578095955,0
2016-01-13,AAPL,21.958423614501957,-0.025710000121865084,-0.009651998542806295,0
2016-01-14,AAPL,22.43866729736328,0.021870590133991064,-0.03084792632368849,0
2016-01-15,AAPL,21.89980125427246,-0.0240150645289946,-0.00700099104644103,0
2016-01-19,AAPL,21.793825149536133,-0.004839135456339072,-0.002172367972984257,0
2016-01-20,AAPL,21.82314109802246,0.001345149292755199,-0.005062398992589534,0
2016-01-21,AAPL,21.71266365051269,-0.005062398992589534,0.0,0
2016-01-22,AAPL,22.867053985595703,0.05316668436743144,-0.05048268726746252,0
2016-01-25,AAPL,22.42063331604004,-0.019522439131725133,-0.031576702386049704,0
2016-01-26,AAPL,22.54463768005371,0.0055308145075883,-0.06570640335441558,0
2016-01-27,AAPL,21.063310623168945,-0.06570640335441558,0.0,0
2016-01-28,AAPL,21.21436882019043,0.007171626517975982,-0.007120560517346997,0
2016-01-29,AAPL,21.94714736938477,0.03454161447862303,-0.040271144643095336,0
2016-02-01,AAPL,21.741966247558597,-0.009348874292081755,-0.03121408692582517,0
2016-02-02,AAPL,21.30230140686035,-0.02022194477224959,-0.01121901240278389,0
2016-02-03,AAPL,21.723936080932617,0.01979291655015647,-0.030410025849022415,0
2016-02-04,AAPL,21.898487091064453,0.008034962424928294,-0.03813854648599435,0
2016-02-05,AAPL,21.313615798950195,-0.02670829677329223,-0.011743909533809771,0
2016-02-08,AAPL,21.538049697875977,0.010530071529995189,-0.02204187850647632,0
2016-02-09,AAPL,21.53351211547852,-0.00021067749685366177,-0.021835801321586912,0
2016-02-10,AAPL,21.37028694152832,-0.007580053503342343,-0.014364632501159158,0
2016-02-11,AAPL,21.241079330444336,-0.006046133654522889,-0.008369099541029379,0
2016-02-12,AAPL,21.30681800842285,0.0030948840666629174,-0.011428613374256269,0
2016-02-16,AAPL,21.907550811767575,0.028194393133092133,-0.03853649346074539,0
2016-02-17,AAPL,22.243061065673828,0.015314822582816356,-0.053039032668282804,0
2016-02-18,AAPL,21.821409225463867,-0.018956556337502817,-0.034741046944405385,0
2016-02-19,AAPL,21.77153778076172,-0.002285436480607861,-0.03252995561106364,0
2016-02-22,AAPL,21.961959838867188,0.008746376118352828,-0.040918443631239976,0
2016-02-23,AAPL,21.465505599975582,-0.02260518835905556,-0.01873680426176849,0
2016-02-24,AAPL,21.78513526916504,0.014890386238552988,-0.026199812024232827,0
2016-02-25,AAPL,21.934749603271484,0.006867725733987529,-0.03162426220373582,0
2016-02-26,AAPL,21.9687614440918,0.0015505917065605779,-0.03312349289691818,0
2016-02-29,AAPL,21.91889190673828,-0.0022700204324413997,-0.030923669826829703,0
2016-03-01,AAPL,22.789384841918945,0.03971427656491411,-0.06793976766878962,0
2016-03-02,AAPL,22.839258193969727,0.0021884466121719903,-0.06997507755954002,0
2016-03-03,AAPL,23.009279251098636,0.0074442460295756074,-0.07684725372568435,0
2016-03-04,AAPL,23.35158348083496,0.014876790620026892,-0.09037948763186665,0
2016-03-07,AAPL,23.09315299987793,-0.011066936046077114,-0.08020012119797515,0
2016-03-08,AAPL,22.902732849121094,-0.008245740664249768,-0.07255263071107798,0
2016-03-09,AAPL,22.923133850097656,0.0008907671023785646,-0.07337803507377572,0
2016-03-10,AAPL,22.934473037719727,0.0004946613188328008,-0.07096980282127752,0
2016-03-11,AAPL,23.181568145751957,0.010773960562592277,-0.07402702591070587,0
2016-03-14,AAPL,23.240501403808597,0.0025422463953301833,-0.07637510796312397,0
2016-03-15,AAPL,23.707490921020508,0.02009377978116178,-0.0945686461934715,0
2016-03-16,AAPL,24.022592544555664,0.013291226160747627,-0.10644508663406538,1
2016-03-17,AAPL,23.984054565429688,-0.001604238970231875,-0.10500930768746286,1
2016-03-18,AAPL,24.01125907897949,0.0011342750024014858,-0.10602332308481777,1
2016-03-21,AAPL,24.00899314880371,-9.436948592844718e-05,-0.09262603666282776,0
2016-03-22,AAPL,24.192611694335938,0.0076479069486250495,-0.09398405663370313,0
2016-03-23,AAPL,24.05886650085449,-0.0055283487029538225,-0.0889474403975018,0
2016-03-24,AAPL,23.9545841217041,-0.004334467675219944,-0.084981321513379,0
2016-03-28,AAPL,23.84576988220215,-0.004542522589793596,-0.044300731136035165,0
2016-03-29,AAPL,24.410236358642575,0.023671555971096048,-0.06435735162870038,0
2016-03-30,AAPL,24.83641815185547,0.017459142424977037,-0.07785685081123161,0
2016-03-31,AAPL,24.707199096679688,-0.005202805589183845,-0.07303402706626871,0
2016-04-01,AAPL,24.93389320373535,0.009175224847163266,-0.08146182138575808,0
2016-04-04,AAPL,25.190061569213867,0.010273901607958269,-0.0908028237171219,0
2016-04-05,AAPL,24.89309310913086,-0.011789112117373657,-0.07913678104994581,0
2016-04-06,AAPL,25.153789520263672,0.010472640342038764,-0.08822990590567215,0
2016-04-07,AAPL,24.605188369750977,-0.02180988077644308,-0.05785853790695561,0
2016-04-08,AAPL,24.632400512695312,0.0011059514170510543,-0.056506839768594386,0
2016-04-11,AAPL,24.71400260925293,0.0033127951340170547,-0.040726372985636194,0
2016-04-12,AAPL,25.03590965270996,0.013025289692917275,-0.04753730889019203,0
2016-04-13,AAPL,25.39861488342285,0.014487399728798422,-0.061138964008396135,0
2016-04-14,AAPL,25.41221618652344,0.0005355135767448616,-0.061641467742274525,0
2016-04-15,AAPL,24.902158737182617,-0.02007134858278581,-0.042421577427467105,0
2016-04-18,AAPL,24.364896774291992,-0.021574915193533495,-0.021306344816432232,0
2016-04-19,AAPL,24.23568725585937,-0.005303101409768862,-0.01608856268612535,0
2016-04-20,AAPL,24.28556251525879,0.002057926349390282,-0.01810922159123618,0
2016-04-21,AAPL,24.022592544555664,-0.01082824293396123,-0.007360681909146849,0
2016-04-22,AAPL,23.95685195922852,-0.0027366149263536865,-0.005677496299846707,0
2016-04-25,AAPL,23.820837020874023,-0.005677496299846707,-0.006947085105996287,0
2016-04-26,AAPL,23.655351638793945,-0.006947085105996287,-0.06257768268366859,0
2016-04-27,AAPL,22.1750545501709,-0.06257768268366859,-0.03056644459477631,0
2016-04-28,AAPL,21.497241973876957,-0.03056644459477631,-0.011494447661228646,0
2016-04-29,AAPL,21.25014305114746,-0.011494447661228646,-0.0010667616893879073,0
2016-05-02,AAPL,21.227474212646484,-0.0010667616893879073,0.0,0
2016-05-03,AAPL,21.57658195495605,0.016446033042479602,-0.016179937259681587,0
2016-05-04,AAPL,21.352155685424805,-0.010401381924151187,-0.005839292042228328,0
2016-05-05,AAPL,21.265485763549805,-0.004059071278417203,-0.005576524101779556,0
2016-05-06,AAPL,21.14689826965332,-0.005576524101779556,0.0,0
2016-05-09,AAPL,21.1628475189209,0.0007542122283941133,-0.0007536438210083984,0
2016-05-10,AAPL,21.306543350219727,0.006790004566746388,-0.00974096223490517,0
