Date,symbol,close,return,future_ret_20,crash
2015-06-24,AAPL,28.63210678100586,0.008501960944496956,-0.02302692541103568,0
2015-06-25,AAPL,28.495777130126957,-0.00476142576309968,-0.02352972832519218,0
2015-06-26,AAPL,28.328155517578125,-0.005882331679651354,-0.031400382652648884,0
2015-06-29,AAPL,27.831993103027344,-0.017514815401338257,-0.009234798841555425,0
2015-06-30,AAPL,28.03313636779785,0.007227052120411415,-0.019453119615345016,0
2015-07-01,AAPL,28.294628143310547,0.009327952894099933,-0.03341223930593307,0
2015-07-02,AAPL,28.25887107849121,-0.0012637404046530465,-0.04065170483349956,0
2015-07-06,AAPL,28.16053581237793,-0.0034798016467164627,-0.06000021267616307,0
2015-07-07,AAPL,28.09124755859375,-0.0024604735593747318,-0.08791468222497911,0
2015-07-08,AAPL,27.393938064575195,-0.024823016228242678,-0.058497054060860476,0
2015-07-09,AAPL,26.83519554138184,-0.020396575398405448,-0.03680271136499291,0
2015-07-10,AAPL,27.5526180267334,0.02673438634889913,-0.05870448160801822,0
2015-07-13,AAPL,28.08453750610352,0.019305587543587244,-0.04295771653908009,0
2015-07-14,AAPL,28.0733699798584,-0.00039763967067973915,-0.09239964232843623,0
2015-07-15,AAPL,28.343795776367188,0.00963282273210564,-0.0871972943771302,0
2015-07-16,AAPL,28.721508026123047,0.0133260997481075,-0.09990488992745683,0
2015-07-17,AAPL,28.96958541870117,0.008637338692400354,-0.1013355186844489,1
2015-07-20,AAPL,29.517152786254883,0.018901456808568362,-0.10887920892192793,1
2015-07-21,AAPL,29.22213554382324,-0.00999477302461993,-0.1049533592044547,1
2015-07-22,AAPL,27.9862060546875,-0.04229429047997757,-0.0773791317177216,0
2015-07-23,AAPL,27.972797393798828,-0.0004791167785469508,-0.0958780842670588,0
2015-07-24,AAPL,27.825279235839844,-0.005273629086223863,-0.14667648264450117,1
2015-07-27,AAPL,27.438640594482425,-0.01389522951702904,-0.15625351476287308,1
2015-07-28,AAPL,27.574970245361328,0.004968527883495666,-0.15537704121108709,1
2015-07-29,AAPL,27.4878044128418,-0.0031610490145204118,-0.10410202222859688,1
2015-07-30,AAPL,27.349241256713867,-0.0050408957385915665,-0.07304803952944994,0
2015-07-31,AAPL,27.11009979248047,-0.00874398898268125,-0.06180736623632466,0
2015-08-03,AAPL,26.470897674560547,-0.023578006824497844,-0.04364754833671436,0
2015-08-04,AAPL,25.62161445617676,-0.03208365763885579,-0.05610981228837275,0
2015-08-05,AAPL,25.791473388671875,0.006629517151842235,-0.022110077088275837,0
2015-08-06,AAPL,25.84758758544922,0.0021756879078489444,-0.041344108952609204,0
2015-08-07,AAPL,25.935155868530277,0.0033878706394385727,-0.05410343717087229,0
2015-08-10,AAPL,26.87808990478516,0.03635736916464949,-0.061894313454717964,0
2015-08-11,AAPL,25.479400634765625,-0.05203826890133745,-0.029429704315081073,0
2015-08-12,AAPL,25.87229347229004,0.015420018828399273,-0.023168950969414293,0
2015-08-13,AAPL,25.852088928222656,-0.0007809336303726822,-0.008163235192128582,0
2015-08-14,AAPL,26.033937454223636,0.007034190796181949,-0.0056054234651629065,0
2015-08-17,AAPL,26.30334854125977,0.010348457182469906,-0.00751102386927871,0
2015-08-18,AAPL,26.155174255371094,-0.0056332860303413,-0.0007725603820767368,0
2015-08-19,AAPL,25.82065773010254,-0.012789688265978927,-0.009477626565276731,0
2015-08-20,AAPL,25.29081916809082,-0.020519948312316516,0.007101608010996907,0
2015-08-21,AAPL,23.74396514892578,-0.061162669697812255,0.0893529560894668,0
2015-08-24,AAPL,23.151256561279297,-0.024962494003378355,0.0996896833940164,0
2015-08-25,AAPL,23.29045295715332,0.006012476925629562,0.10198588884280069,0
2015-08-26,AAPL,24.62626838684082,0.05735463505776184,0.0484097714111027,0
2015-08-27,AAPL,25.35143280029297,0.029446784306129237,0.015852067930576696,0
2015-08-28,AAPL,25.43449592590332,0.0032764667095814826,-0.0075025116233586875,0
2015-08-31,AAPL,25.315507888793945,-0.004678214872274822,-0.03281297124749416,0
2015-09-01,AAPL,24.183990478515625,-0.04469661107526868,0.023951099801756914,0
2015-09-02,AAPL,25.221221923828125,0.042889176880628765,-0.024568061671076946,0
2015-09-03,AAPL,24.778942108154297,-0.017536018556499,9.059907929187538e-05,0
2015-09-04,AAPL,24.53197479248047,-0.009966822417029508,0.013819272855630116,0
2015-09-08,AAPL,25.214488983154297,0.027821412521711553,-0.008904166478184705,0
2015-09-09,AAPL,24.729549407958984,-0.019232575981186772,0.005719450667414527,0
2015-09-10,AAPL,25.272859573364254,0.021970079456054004,-0.027272074798247226,0
2015-09-11,AAPL,25.64105224609375,0.014568698554299875,-0.018299530115233553,0
2015-09-14,AAPL,25.88800621032715,0.009631194611797511,-0.032173901703638874,0
2015-09-15,AAPL,26.10578346252441,0.008412283681791921,-0.03861379186844327,0
2015-09-16,AAPL,26.13496780395508,0.0011179262814526858,-0.053260085022532766,0
2015-09-17,AAPL,25.5759391784668,-0.021390063675673754,-0.018082641728884186,0
2015-09-18,AAPL,25.47042465209961,-0.004125538680355811,-0.021242956519316736,0
2015-09-21,AAPL,25.865558624267575,0.015513442652217213,-0.0302056588443832,0
2015-09-22,AAPL,25.459197998046875,-0.015710491009439997,0.00326289755911624,0
2015-09-23,AAPL,25.66575050354004,0.008113079819286106,-0.0048986920199506345,0
2015-09-24,AAPL,25.81842041015625,0.005948390505672307,0.004347425232087199,0
2015-09-25,AAPL,25.753305435180664,-0.0025220355831672148,0.038096083815991166,0
2015-09-28,AAPL,25.24367332458496,-0.01978899803283163,0.025257736048214685,0
2015-09-29,AAPL,24.48483085632324,-0.03006069911080178,0.05033978460716604,0
2015-09-30,AAPL,24.76322364807129,0.011370010819419463,0.08132358000936768,0
2015-10-01,AAPL,24.601585388183597,-0.006527351292580197,0.09992661057458951,0
2015-10-02,AAPL,24.78118705749512,0.00730041037915341,0.08262349317632123,0
2015-10-05,AAPL,24.870988845825195,0.003623788808894579,0.09387969426271336,0
2015-10-06,AAPL,24.989974975585938,0.004784133453572537,0.10115903410974747,0
2015-10-07,AAPL,24.870988845825195,-0.004761354498233228,0.10128170725992991,0
2015-10-08,AAPL,24.583616256713867,-0.011554530094993187,0.10901912072369258,0
2015-10-09,AAPL,25.17183303833008,0.023927186931075317,0.08435762190570917,0
2015-10-12,AAPL,25.05508804321289,-0.0046379218763853425,0.08500076354578168,0
2015-10-13,AAPL,25.097740173339844,0.0017023340749546811,0.04901909374695057,0
2015-10-14,AAPL,24.743017196655277,-0.014133662004413128,0.058044086756975144,0
2015-10-15,AAPL,25.11345863342285,0.014971554755159433,0.03893569262118746,0
2015-10-16,AAPL,24.929357528686523,-0.007330774602718915,0.016038285061938273,0
2015-10-19,AAPL,25.084272384643555,0.006214153564878977,0.026302176736849647,0
2015-10-20,AAPL,25.54226875305176,0.01825830789050875,0.0035742061851895546,0
2015-10-21,AAPL,25.540021896362305,-8.796621440243513e-05,0.035443645252277944,0
2015-10-22,AAPL,25.9306640625,0.01529529487965453,0.03280033388411874,0
2015-10-23,AAPL,26.734405517578125,0.030995791435995956,0.006135970334450791,0
2015-10-26,AAPL,25.881271362304688,-0.031911469088493294,0.025798718277515897,0
2015-10-27,AAPL,25.71739196777344,-0.00633196848165396,0.04224211841000569,0
2015-10-28,AAPL,26.77705764770508,0.041204243465259305,-0.006160387324069205,0
2015-10-29,AAPL,27.059938430786133,0.010564296749956625,-0.01838311869973508,0
2015-10-30,AAPL,26.82869529724121,-0.008545589788993668,-0.005804010717218588,0
2015-11-02,AAPL,27.205869674682617,0.014058617955983621,-0.027543603484394774,0
2015-11-03,AAPL,27.51793670654297,0.011470577327316933,-0.047256649951161966,0
2015-11-04,AAPL,27.389965057373047,-0.004650481267350792,-0.051695550837277726,0
2015-11-05,AAPL,27.26370048522949,-0.004609884382074769,-0.01563016058940958,0
2015-11-06,AAPL,27.29526901245117,0.0011578959077394035,-0.022963985671581977,0
2015-11-09,AAPL,27.184789657592773,-0.004047564243019441,-0.019407606678865985,0
2015-11-10,AAPL,26.3280086517334,-0.031516926069725004,-0.009848401042086619,0
2015-11-11,AAPL,26.179203033447266,-0.0056519891137432055,0.0005164132419195333,0
2015-11-12,AAPL,26.09126853942871,-0.003358944651837059,-0.02194967169100792,0
2015-11-13,AAPL,25.329181671142575,-0.0292085019605115,0.0012461797200649105,0
2015-11-16,AAPL,25.744043350219727,0.016378803092158334,-0.032317517297727805,0
2015-11-17,AAPL,25.63356208801269,-0.004291527197342604,-0.02067039010536864,0
2015-11-18,AAPL,26.445253372192383,0.031665177137408795,-0.07084998415787058,0
2015-11-19,AAPL,26.781198501586918,0.012703418820247947,-0.10734103355864644,1
2015-11-20,AAPL,26.898447036743164,0.004378016732496048,-0.10033523764844232,1
2015-11-23,AAPL,26.548974990844727,-0.012992275926601238,-0.08934207869083144,0
2015-11-24,AAPL,26.803749084472656,0.00959638154451481,-0.08638988267461678,0
2015-11-25,AAPL,26.61210060119629,-0.007150062577902183,-0.08472431813726733,0
2015-11-27,AAPL,26.56249237060547,-0.001864123066955159,-0.09328580057611457,0
2015-11-30,AAPL,26.67298126220703,0.004159582996203781,-0.08081170030099416,0
2015-12-01,AAPL,26.45652198791504,-0.008115301104293593,-0.08539290022656887,0
2015-12-02,AAPL,26.217531204223636,-0.00903334095844388,-0.09477141562384939,0
2015-12-03,AAPL,25.97402572631836,-0.009287887406654427,-0.08550360665801626,0
2015-12-04,AAPL,26.83756446838379,0.033246241886579986,-0.13710831219649067,1
2015-12-07,AAPL,26.668460845947266,-0.0063010047963084626,-0.14863015569926774,1
2015-12-08,AAPL,26.657197952270508,-0.00042233009778180897,-0.1842172991809059,1
2015-12-09,AAPL,26.0687198638916,-0.022075766906655803,-0.16139083638966756,1
2015-12-10,AAPL,26.19272232055664,0.004756752817647758,-0.15184623663665764,1
2015-12-11,AAPL,25.518573760986328,-0.025738010403035694,-0.11680517392747869,1
2015-12-14,AAPL,25.360746383666992,-0.006184804009721989,-0.1341570440275458,1
2015-12-15,AAPL,24.912059783935547,-0.017692168556222465,-0.09928494504365404,0
2015-12-16,AAPL,25.10370635986328,0.007692923732116164,-0.12762677588968852,1
2015-12-17,AAPL,24.57160758972168,-0.02119602430469547,-0.11304846172732697,1
2015-12-18,AAPL,23.906476974487305,-0.027069072009460182,-0.08714524849011229,0
2015-12-21,AAPL,24.1995849609375,0.012260609823981916,-0.10276710590033455,1
2015-12-22,AAPL,24.17703437805176,-0.0009318582497236383,-0.054182840292657075,0
2015-12-23,AAPL,24.488176345825195,0.012869318995380796,-0.08443025730405751,0
2015-12-24,AAPL,24.35740852355957,-0.005340039226233273,-0.07442379766108809,0
2015-12-28,AAPL,24.0845890045166,-0.011200679201118002,-0.12544446495562256,1
2015-12-29,AAPL,24.517492294311523,0.017974285951640745,-0.13472517639528225,1
2015-12-30,AAPL,24.197322845458984,-0.013058817150187196,-0.09299274512496314,0
2015-12-31,AAPL,23.732858657836918,-0.019194858480355848,-0.0838875939465008,0
2016-01-04,AAPL,23.75315284729004,0.0008551093547435329,-0.10318004755774146,1
2016-01-05,AAPL,23.15791130065918,-0.025059475281352772,-0.06192161292567633,0
2016-01-06,AAPL,22.704723358154297,-0.019569465338265757,-0.03550962741857355,0
2016-01-07,AAPL,21.74648094177246,-0.04220454049433231,-0.019905066202724364,0
2016-01-08,AAPL,21.861467361450195,0.005287587448544739,-0.014793959537433565,0
2016-01-11,AAPL,22.215456008911133,0.016192355325843844,-0.030696821760447746,0
2016-01-12,AAPL,22.537872314453125,0.014513152708306443,-0.051805483527211815,0
2016-01-13,AAPL,21.958423614501957,-0.025710000121865084,-0.032668296078588566,0
2016-01-14,AAPL,22.43866729736328,0.021870590133991064,-0.050441912344474704,0
2016-01-15,AAPL,21.89980125427246,-0.0240150645289946,0.00035386428420669525,0
2016-01-19,AAPL,21.793825149536133,-0.004839135456339072,0.0206129907464756,0
2016-01-20,AAPL,21.82314109802246,0.001345149292755199,-7.935945383918952e-05,0
2016-01-21,AAPL,21.71266365051269,-0.005062398992589534,0.0027115111806024217,0
2016-01-22,AAPL,22.867053985595703,0.05316668436743144,-0.03958070625532473,0
2016-01-25,AAPL,22.42063331604004,-0.019522439131725133,-0.04260038967682256,0
2016-01-26,AAPL,22.54463768005371,0.0055308145075883,-0.03368882754592406,0
2016-01-27,AAPL,21.063310623168945,-0.06570640335441558,0.041372365232271946,0
2016-01-28,AAPL,21.21436882019043,0.007171626517975982,0.035560455759748644,0
2016-01-29,AAPL,21.94714736938477,0.03454161447862303,-0.0012874321282365653,0
2016-02-01,AAPL,21.741966247558597,-0.009348874292081755,0.04817497104145141,0
2016-02-02,AAPL,21.30230140686035,-0.02022194477224959,0.07214980004997962,0
2016-02-03,AAPL,21.723936080932617,0.01979291655015647,0.059167140124950945,0
2016-02-04,AAPL,21.898487091064453,0.008034962424928294,0.06635601736904628,0
2016-02-05,AAPL,21.313615798950195,-0.02670829677329223,0.08349297546291434,0
2016-02-08,AAPL,21.538049697875977,0.010530071529995189,0.06336150071098112,0
2016-02-09,AAPL,21.53351211547852,-0.00021067749685366177,0.06453298129756835,0
2016-02-10,AAPL,21.37028694152832,-0.007580053503342343,0.07319443582911211,0
2016-02-11,AAPL,21.241079330444336,-0.006046133654522889,0.0913554714014162,0
2016-02-12,AAPL,21.30681800842285,0.0030948840666629174,0.09075420809533075,0
2016-02-16,AAPL,21.907550811767575,0.028194393133092133,0.08216071822533899,0
2016-02-17,AAPL,22.243061065673828,0.015314822582816356,0.0800038930625453,0
2016-02-18,AAPL,21.821409225463867,-0.018956556337502817,0.09910658462159194,0
2016-02-19,AAPL,21.77153778076172,-0.002285436480607861,0.10287382181137827,0
2016-02-22,AAPL,21.961959838867188,0.008746376118352828,0.09320813465443933,0
2016-02-23,AAPL,21.465505599975582,-0.02260518835905556,0.12704597530483785,0
2016-02-24,AAPL,21.78513526916504,0.014890386238552988,0.10437076490903041,0
2016-02-25,AAPL,21.934749603271484,0.006867725733987529,0.09208377369082732,0
2016-02-26,AAPL,21.9687614440918,0.0015505917065605779,0.085439884396175,0
2016-02-29,AAPL,21.91889190673828,-0.0022700204324413997,0.11366197080147145,0
2016-03-01,AAPL,22.789384841918945,0.03971427656491411,0.08982398270668535,0
2016-03-02,AAPL,22.839258193969727,0.0021884466121719903,0.08178640859724395,0
2016-03-03,AAPL,23.009279251098636,0.0074442460295756074,0.08364512124145818,0
2016-03-04,AAPL,23.35158348083496,0.014876790620026892,0.07873033920323969,0
2016-03-07,AAPL,23.09315299987793,-0.011066936046077114,0.07794258797239362,0
2016-03-08,AAPL,22.902732849121094,-0.008245740664249768,0.0982876884593693,0
2016-03-09,AAPL,22.923133850097656,0.0008907671023785646,0.0733780350737756,0
2016-03-10,AAPL,22.934473037719727,0.0004946613188328008,0.07403385602900259,0
2016-03-11,AAPL,23.181568145751957,0.010773960562592277,0.0661057290803595,0
2016-03-14,AAPL,23.240501403808597,0.0025422463953301833,0.07725342141745428,0
2016-03-15,AAPL,23.707490921020508,0.02009377978116178,0.07133289507675777,0
2016-03-16,AAPL,24.022592544555664,0.013291226160747627,0.05784653090170799,0
2016-03-17,AAPL,23.984054565429688,-0.001604238970231875,0.03827977330723198,0
2016-03-18,AAPL,24.01125907897949,0.0011342750024014858,0.014727994652395937,0
2016-03-21,AAPL,24.00899314880371,-9.436948592844718e-05,0.009442049720729484,0
2016-03-22,AAPL,24.192611694335938,0.0076479069486250495,0.0038421160186112857,0
2016-03-23,AAPL,24.05886650085449,-0.0055283487029538225,-0.0015077167620318743,0
2016-03-24,AAPL,23.9545841217041,-0.004334467675219944,9.467238140703493e-05,0
2016-03-28,AAPL,23.84576988220215,-0.004542522589793596,-0.0010455884398488102,0
2016-03-29,AAPL,24.410236358642575,0.023671555971096048,-0.030924924640533313,0
2016-03-30,AAPL,24.83641815185547,0.017459142424977037,-0.10715569312017503,1
2016-03-31,AAPL,24.707199096679688,-0.005202805589183845,-0.12991991161127225,1
2016-04-01,AAPL,24.93389320373535,0.009175224847163266,-0.14774067260527235,1
2016-04-04,AAPL,25.190061569213867,0.010273901607958269,-0.15730756932370005,1
2016-04-05,AAPL,24.89309310913086,-0.011789112117373657,-0.13323017511866786,1
2016-04-06,AAPL,25.153789520263672,0.010472640342038764,-0.15113563035010313,1
2016-04-07,AAPL,24.605188369750977,-0.02180988077644308,-0.1357316414739146,1
2016-04-08,AAPL,24.632400512695312,0.0011059514170510543,-0.14150071330829472,1
2016-04-11,AAPL,24.71400260925293,0.0033127951340170547,-0.14369000224198725,1
2016-04-12,AAPL,25.03590965270996,0.013025289692917275,-0.14896068703805043,1
2016-04-13,AAPL,25.39861488342285,0.014487399728798422,-0.16928552155575438,1
2016-04-14,AAPL,25.41221618652344,0.0005355135767448616,-0.18920576853216775,1
2016-04-15,AAPL,24.902158737182617,-0.02007134858278581,-0.17095025905140382,1
2016-04-18,AAPL,24.364896774291992,-0.021574915193533495,-0.1212171573957962,1
2016-04-19,AAPL,24.23568725585937,-0.005303101409768862,-0.12020205438484921,1
2016-04-20,AAPL,24.28556251525879,0.002057926349390282,-0.1119603029350813,1
2016-04-21,AAPL,24.022592544555664,-0.01082824293396123,-0.10565706031485955,1
2016-04-22,AAPL,23.95685195922852,-0.0027366149263536865,-0.09349234770853254,0
2016-04-25,AAPL,23.820837020874023,-0.005677496299846707,-0.07673085205764218,0
2016-04-26,AAPL,23.655351638793945,-0.006947085105996287,-0.05609916356083744,0
2016-04-27,AAPL,22.1750545501709,-0.06257768268366859,0.024600995259379532,0
2016-04-28,AAPL,21.497241973876957,-0.03056644459477631,0.06528875728367911,0
2016-04-29,AAPL,21.25014305114746,-0.011494447661228646,0.07703204189496726,0
2016-05-02,AAPL,21.227474212646484,-0.0010667616893879073,0.07291736864190135,0
2016-05-03,AAPL,21.57658195495605,0.016446033042479602,0.040759283907851884,0
2016-05-04,AAPL,21.352155685424805,-0.010401381924151187,0.043794109683716664,0
